transcript	symbol	MT_baseMean	RU_baseMean	MT_log2FoldChange	RU_log2FoldChange	MT_lfcSE	RU_lfcSE	MT_stat	RU_stat	MT_pvalue	RU_pvalue	MT_padj	RU_padj	interaction_MT_minus_RU
ENSMUST00000056749	Nhlrc3	325.5268279	409.784154512202	1.175069676	1.74020642161257	0.157291593	0.161087982547544	7.470645143	10.8028320554512	7.98e-14	3.33747647379307e-27	3.17e-13	3.37225624933087e-26	-0.5651367456125702
ENSMUST00000056758	Ppp3ca	1578.465283	1865.74072582272	-0.979908648	-0.895603194694366	0.090823594	0.117751148443108	-10.789142	-7.60589774737596	3.87e-27	2.82932927062692e-14	3.15e-26	1.37257156564774e-13	-0.08430545330563399
ENSMUST00000056760	Flrt3	1000.025411	639.577841313297	2.362638951	3.15680580498867	0.110341438	0.1352477824915	21.41207329	23.3409062007139	1.03e-101	1.7047765116044e-120	6.02e-100	1.70956389769863e-118	-0.7941668539886697
ENSMUST00000056781	Ccdc57	99.55979148	110.500139211053	-0.946488375	-0.0618451504608068	0.2432556	0.27651691318178	-3.890921222	-0.22365774935492	9.99e-05	0.823023624223539	0.000200178	0.849960420558428	-0.8846432245391933
ENSMUST00000056795	Olfr984	0.0	0.0											
ENSMUST00000056815	Npas2	224.3848722	327.142834616364	-0.439470105	0.181400150279934	0.166675618	0.140150381761474	-2.636679026	1.29432505284691	0.008372201	0.195553166365354	0.013229067	0.240031347145804	-0.620870255279934
ENSMUST00000056822	Acot6	88.1520343	101.793877548521	0.19634239	0.457228203808643	0.269886279	0.223612237126972	0.727500451	2.044736950371	0.466919439	0.0408807986668279	0.523375506	0.0585136155324105	-0.26088581380864295
ENSMUST00000056849	Olfr1030	0.0	0.0											
ENSMUST00000056888	Ankrd13d	63.12769163	60.171060686008	-0.096398451	0.268149153475538	0.29409526	0.306116592171168	-0.327779684	0.875970660635084	0.74307825	0.381045983854086	0.780558656	0.435001500944068	-0.364547604475538
ENSMUST00000056890	Fbxl22	10.24655787	15.6293917521486	1.072761137	1.55467435346609	0.683419362	0.570706547237123	1.569696728	2.72412216224346	0.116485683	0.00644726539831653	0.150711809	0.0106108827222069	-0.48191321646609
ENSMUST00000056898	Gpr87	0.95316833	0.600771466472069	0.959524745	0.771134919164152	1.120482284	0.938101277008214	0.856349768	0.822016703381376	0.39180434	0.411067390450995			0.18838982583584796
ENSMUST00000056904	Ercc6l	441.3510269	274.951186232235	0.372375518	-0.43315949380685	0.155311651	0.181496257820764	2.397601963	-2.38660289202555	0.016502787	0.0170048481915725	0.02496815	0.0261000086353719	0.80553501180685
ENSMUST00000056907	Smcr8	457.5149623	397.533508664108	-0.130218623	-0.0536419460134272	0.133610371	0.160281875444642	-0.974614639	-0.334672562724998	0.329751449	0.737872100827835	0.384727469	0.775311140248338	-0.0765766769865728
ENSMUST00000056914	Bend7	21.27258818	18.4802937188086	3.050939993	1.98194983697218	0.559832091	0.504187551802335	5.449741169	3.93097733152522	5.04e-08	8.46012493351353e-05	1.35e-07	0.000178582308465357	1.06899015602782
ENSMUST00000056915	Pcdhb13	30.03861589	28.5100679328278	0.85694631	-0.511099674568516	0.418334838	0.427848488788964	2.048469867	-1.19458099762184	0.040513982	0.232250777201881	0.05754778	0.28000523954321	1.368045984568516
ENSMUST00000056919	Csnk2a2	763.4393979	665.030339910229	0.287920773	0.29791712838649	0.110320857	0.122927180955958	2.609848957	2.42352526161994	0.009058221	0.0153706841939912	0.01425027	0.0237812730935459	-0.009996355386489963
ENSMUST00000056924	Plagl2	216.3054204	175.536522721643	-0.498106864	-0.714212825166426	0.195725727	0.199755585728685	-2.544922799	-3.57543356077409	0.01093019	0.000349647965495419	0.016980831	0.000683927302981754	0.21610596116642605
ENSMUST00000056925	Col6a3	56625.24334	66471.3896920023	0.744760836	0.194722012819203	0.089314227	0.110462127626205	8.338658445	1.76279433506955	7.51e-17	0.0779351832123274	3.56e-16	0.104702607580445	0.550038823180797
ENSMUST00000056932	4933408B17Rik	5.967806642	3.81952488789167	-4.140568395	-3.36045024088261	1.012988836	1.02083971017603	-4.087476827	-3.29184906051816	4.36e-05	0.000995310151144642	9.07e-05	0.00183762117565053	-0.7801181541173898
ENSMUST00000056937	Hscb	192.9573748	189.926848370616	1.003529605	0.758747554545143	0.237856635	0.230532204557627	4.219052386	3.29128659486477	2.45e-05	0.000997302530272756	5.22e-05	0.00184101100188501	0.24478205045485701
ENSMUST00000056941	Spem2	0.120576552	0.0	0.226867212		0.953114033		0.238027355		0.811859878				
ENSMUST00000056946	Neurl3	2.61153556	2.31687195935613	-0.742124674	-0.40474246940002	1.049530199	1.02458474794595	-0.707101782	-0.39503073826878	0.479503229	0.692820203095498	0.535561833	0.73438431035717	-0.33738220459998003
ENSMUST00000056949	Spesp1	0.665145195	0.0	1.130129178		1.094285307		1.032755508		0.30171833				
ENSMUST00000056950	Rin3	729.7002368	799.074718238805	-0.175880849	-0.522587107026566	0.115305039	0.114011258499168	-1.525352662	-4.58364475496408	0.127171159	4.56940293846293e-06	0.163059	1.1090952987738e-05	0.34670625802656596
ENSMUST00000056961	Olfr788	0.0	0.0											
ENSMUST00000056962	Ccdc74a	66.22183168	74.4691841952922	1.776671826	1.75423385354931	0.323433348	0.278162795586281	5.493162149	6.30650065855116	3.95e-08	2.85414765466287e-10	1.06e-07	1.01771982006622e-09	0.022437972450690014
ENSMUST00000056977	Runx3	501.8403706	470.086374881801	0.077240056	0.425708388340084	0.15969257	0.135070476337219	0.483679711	3.151750107679	0.628613194	0.00162295103411794	0.67775169	0.00291347106660054	-0.348468332340084
ENSMUST00000056978	Kif13a	997.1076291	1047.6008841123	0.033824157	0.376800201263021	0.112955185	0.101107969261728	0.299447582	3.72671119808209	0.764598561	0.000193994525438112	0.799622494	0.000391437961265078	-0.342976044263021
ENSMUST00000056991	Spata46	0.42114594	1.53194295216583	0.19841714	-1.17706434382884	0.982276399	1.079209031902	0.201997259	-1.09067317733098	0.839918867	0.275416717206813		0.326587523821572	1.3754814838288398
ENSMUST00000057015	Slc4a7	813.9544155	666.97069149853	0.642994655	0.104918326580404	0.118968539	0.172436806696081	5.404745335	0.608445079624574	6.49e-08	0.542892320704924	1.72e-07	0.593702305605079	0.538076328419596
ENSMUST00000057019	Aplnr	348.9983906	381.074501569937	1.132888823	0.414306057963333	0.191875195	0.236252998478587	5.904300564	1.7536541784924	3.54e-09	0.079489781497743	1.03e-08	0.106601865932393	0.7185827650366671
ENSMUST00000057021	Osr1	132.678898	55.2247435898861	0.026492234	0.53406881355	0.197487659	0.388624444363872	0.134146275	1.3742542994798	0.893286908	0.169362748697367	0.911054655	0.211051153602702	-0.50757657955
ENSMUST00000057023	P4ha3	3628.585941	3334.2352577988	1.645337599	0.991084573116145	0.147073746	0.172381884002821	11.18716046	5.74935457312862	4.71e-29	8.95847697146888e-09	4.16e-28	2.82613793017186e-08	0.6542530258838551
ENSMUST00000057026	Slc25a47	30.66285581	23.5693493167446	-3.844894056	-3.25351188257556	0.527693423	0.542940355597986	-7.286226983	-5.99239280895264	3.19e-13	2.06775728176756e-09	1.22e-12	6.84468332859119e-09	-0.59138217342444
ENSMUST00000057054	Meox1	35.65151278	41.9188762682707	0.157969993	-0.660910216609932	0.374157927	0.402381716476109	0.422201379	-1.64249564418062	0.672878035	0.100487328124025	0.717948167	0.131701277509968	0.818880209609932
ENSMUST00000057062	Brox	619.6054474	646.889437839028	2.671284668	2.65262208657377	0.130512506	0.13763615625203	20.4676528	19.2727126273162	4.18e-93	9.10369847974796e-83	2.11e-91	4.67674559445578e-81	0.01866258142623023
ENSMUST00000057067	Mei4	4.40092935	2.7699686448589	0.187112608	0.161586131473127	0.8495559	0.950983394136796	0.220247552	0.169914777134251	0.825678364	0.865077159637939	0.852883869	0.886884300417272	0.02552647652687301
ENSMUST00000057070	Zfp456	3.269017171	4.48777175871703	-2.268583568	-2.52209237652598	1.072698012	1.00555435170026	-2.114838979	-2.50816116728196	0.034443673	0.0121361299112159	0.049455599	0.0191161998956549	0.25350880852598
ENSMUST00000057080	Taar6	0.0	0.0											
ENSMUST00000057093	Nkrf	274.0840593	227.64582358861	0.762183506	0.694154199213355	0.157915932	0.167087077002737	4.826514322	4.15444576364205	1.39e-06	3.26076947168493e-05	3.31e-06	7.24252085823855e-05	0.06802930678664498
ENSMUST00000057101	Akap4	0.0	0.0											
ENSMUST00000057115	Isca1	199.5443704	253.081212863581	3.250738404	3.50267414883927	0.222137759	0.187035162017832	14.63388496	18.7273564556023	1.71e-48	2.96266542392046e-78	3.18e-47	1.40832417115648e-76	-0.2519357448392703
ENSMUST00000057151	Tmem18	193.1975651	139.452835651913	0.475652265	0.424515945886275	0.186761608	0.196891797517156	2.546841768	2.15608751222501	0.010870271	0.0310768324223428	0.016898456	0.0455725063597277	0.051136319113725015
ENSMUST00000057161	Olfr978	0.0	0.0											
ENSMUST00000057167	Slc34a1	0.117853235	0.571612060415585	0.211470913	0.280657120638884	0.953114033	0.9888472639577	0.221873675	0.283822518267988	0.824412224	0.776546396779239			-0.06918620763888397
ENSMUST00000057169	Emilin3	1392.047272	1443.74014347731	0.262861374	-0.302560770131686	0.129323672	0.13114861417138	2.032585131	-2.30700699388489	0.042094455	0.0210544302167245	0.059614214	0.0318218140603968	0.565422144131686
ENSMUST00000057176	Lrit2	0.0	0.0											
ENSMUST00000057177	Polr2k	36.74315352	38.3639666961377	0.495502297	0.564039973434025	0.428253781	0.338755986327752	1.157029591	1.66503322804252	0.247260271	0.09590612676583	0.297306817	0.126228119559378	-0.06853767643402503
ENSMUST00000057178	Nkx2-3	3.898911219	14.6181098945604	-3.081759016	-4.00848295477804	1.057186706	0.857904523647591	-2.915056535	-4.67241149135687	0.003556241	2.97683809373936e-06	0.005920894	7.37335248357943e-06	0.9267239387780397
ENSMUST00000057186	Ghsr	0.0	0.0											
ENSMUST00000057188	Cnr1	111.3157948	139.554621033447	0.083769501	-0.201287693176021	0.237500217	0.234049658431704	0.352713368	-0.860021307122552	0.724303336	0.389777297347689	0.763564348	0.443792628545572	0.285057194176021
ENSMUST00000057194	Lrrc75a	84.80216358	82.4828660247743	1.070807389	0.829417916629011	0.302907258	0.247436671982076	3.535099808	3.35204119092377	0.000407621	0.000802180825798594	0.000761725	0.00149939097032008	0.24138947237098907
ENSMUST00000057207	Tenm2	104.3509569	65.1332957599166	-1.881653078	-2.71679557860608	0.324448676	0.318400163843331	-5.799540009	-8.53264503953861	6.65e-09	1.43039050514022e-17	1.9e-08	8.65744001064822e-17	0.8351425006060798
ENSMUST00000057208	Mrps9	441.5265191	367.246587230428	-0.714690496	-0.514619506049542	0.129410293	0.157830838380944	-5.5226712	-3.2605763951367	3.34e-08	0.00111186010804569	9.02e-08	0.0020378998299821	-0.20007098995045802
ENSMUST00000057224	Ccdc187	5.724692354	6.50039025826173	1.916024715	2.03053667819072	0.875251181	0.761228028946952	2.189114116	2.66744865004468	0.028588547	0.00764295676378338	0.041555848	0.0124430701632995	-0.1145119631907201
ENSMUST00000057229	Vmn1r75	0.0	0.0											
ENSMUST00000057243	Tmem252	3.30459807	6.56467923478131	-0.128162864	1.19176631308275	0.955867077	0.748418740450204	-0.134080215	1.59237903685556	0.893339144	0.111299563580611	0.911054655	0.144411282380692	-1.31992917708275
ENSMUST00000057256	6030458C11Rik	431.5579539	364.210067515717	0.357087042	0.526493985391951	0.14251106	0.178089730538326	2.505679497	2.95634107480805	0.012221635	0.00311312620401182	0.018847776	0.00536353033101166	-0.169406943391951
ENSMUST00000057257	Jkamp	886.3274055	849.940162926264	0.053272906	0.0983991708249522	0.111382217	0.114887730560389	0.478289149	0.856481108513415	0.632444418	0.391731717929249	0.680945981	0.445671309519165	-0.045126264824952196
ENSMUST00000057262	Kcne4	116.2349333	112.736058756754	-1.109723974	-1.83025585724869	0.236759898	0.273685620609898	-4.687128116	-6.68743886934958	2.77e-06	2.27110028875736e-11	6.41e-06	8.84104741496851e-11	0.72053188324869
ENSMUST00000057265	BC048562	0.0	0.207061623690347		0.291975688895587		0.892649102394392		0.327088985036122		0.743600582684184			
ENSMUST00000057270	Pnlip	0.770057374	4.78579032691348	1.106006097	3.42168690071652	1.081475033	0.952972902205462	1.022682968	3.59053955552957	0.306457767	0.000329994143823917		0.00064764668360938	-2.3156808037165195
ENSMUST00000057279	Olfml2a	347.0193601	555.485138598765	1.730451191	1.12447276668949	0.214257129	0.521024493735885	8.076516278	2.15819559388987	6.66e-16	0.0309126278351552	2.99e-15	0.0453498781697903	0.60597842431051
ENSMUST00000057283	B4galnt3	1678.922498	2204.19247589362	-0.343220784	-0.0074201704646012	0.142230097	0.139848023240401	-2.413137517	-0.0530588155103618	0.015815851	0.957685045664578	0.024003196	0.964868342525123	-0.3358006135353988
ENSMUST00000057288	Pdia6	13483.65782	11436.2503416301	-0.789884312	-0.716471219152246	0.077376276	0.102508326058006	-10.20835262	-6.98939536625364	1.82e-24	2.76073418499035e-12	1.29e-23	1.14829287506943e-11	-0.07341309284775399
ENSMUST00000057293	Prr12	1643.974617	1610.84537880189	-0.289701311	-0.183103247634837	0.131685475	0.10960891396623	-2.199948864	-1.67051420371933	0.027810523	0.0948176715891434	0.040529103	0.124930303252038	-0.106598063365163
ENSMUST00000057311	Sfn	10.34305168	9.67261800130828	1.621666218	0.698282942283331	0.693062809	0.641238807239977	2.339854624	1.08895926821535	0.019291247	0.276171848055422	0.02884271	0.327191457143505	0.9233832757166691
ENSMUST00000057314	Irs3	4.877270951	6.31585186443013	-1.420902193	0.142510313688778	0.898501292	0.762800582715368	-1.581413633	0.186825124309002	0.113783492	0.851797747381424	0.14763137	0.874862912620935	-1.563412506688778
ENSMUST00000057325	Ccdc125	39.60799002	45.7507200595015	-0.64586005	0.0133655343359686	0.351229165	0.317850671419104	-1.838856549	0.0420497281830351	0.065936288	0.966459055790399	0.089798189	0.971902399603491	-0.6592255843359687
ENSMUST00000057373	Rab11b	542.4550929	520.787579777381	2.6751288	2.64096331214291	0.142141862	0.136738014610143	18.82013342	19.3140387453527	5.17e-79	4.09280194629737e-83	2e-77	2.14009690341928e-81	0.03416548785709006
ENSMUST00000057386	Olfr283	0.0	0.0											
ENSMUST00000057390	Olfr1496	0.0	0.0											
ENSMUST00000057405	Pcare	2.820703796	0.327328956882209	2.95084683	0.499260619620807	1.086400069	0.892649102394392	2.716169591	0.559302214365777	0.006604208	0.575955484367193	0.010594588		2.451586210379193
ENSMUST00000057407	Qrfp	0.742496798	0.671368314164089	0.188212896	-0.441775441897125	1.060824951	1.04594604457182	0.177421257	-0.422369245708057	0.859177512	0.672755522132163			0.6299883378971249
ENSMUST00000057410	Fbln1	3045.464116	1899.36287549582	2.054837606	0.9068756384964	0.115653272	0.168082812587531	17.76722413	5.39540970629662	1.27e-70	6.83673673400067e-08	3.98e-69	1.99993331713294e-07	1.1479619675036
ENSMUST00000057416	Tmem251	176.8575375	163.841649853306	-0.114241113	0.428747335477852	0.180666529	0.198231215221428	-0.632331366	2.16286488986577	0.527170372	0.0305515729074706	0.581600209	0.0448783399357444	-0.542988448477852
ENSMUST00000057423	Plpp7	67.08590213	81.3324010384269	1.583852581	1.39579019195287	0.288476899	0.281575775556988	5.49039659	4.95706773493508	4.01e-08	7.15650323810706e-07	1.08e-07	1.89301470477191e-06	0.18806238904713002
ENSMUST00000057428	Mylk4	19.68603241	22.7039891361596	0.487916011	0.932121146850103	0.481708	0.438447848230438	1.012887499	2.12595671437804	0.3111139	0.0335068638692228	0.36512673	0.0488570853410309	-0.44420513585010307
ENSMUST00000057431	Lenep	11.05225526	10.1851504597075	-0.758548507	-1.12328515986789	0.617828502	0.646120089953788	-1.227765479	-1.73850833201647	0.219535018	0.0821212832434807	0.267336705	0.109772455762604	0.3647366528678899
ENSMUST00000057438	Vcpip1	842.6898904	809.990157509306	-0.422414536	-0.329286734508458	0.11422649	0.122828216891947	-3.698043551	-2.68087205725809	0.000217268	0.00734305849933833	0.000418894	0.0119801336626713	-0.09312780149154198
ENSMUST00000057439	Olfr1176	0.0	0.0											
ENSMUST00000057442	Diras2	32.31593237	60.1558170826519	1.806922406	3.1539883409964	0.461351961	0.348857737081726	3.91658118	9.04090122059562	8.98e-05	1.55385396015866e-19	0.00018082	1.05961694600293e-18	-1.3470659349964
ENSMUST00000057454	Gchfr	35.11700184	36.0253046556445	-0.850762195	-0.124466768290773	0.369924111	0.379507161789232	-2.299828989	-0.327969484696836	0.02145791	0.742934735320063	0.031871467	0.779623527796806	-0.7262954267092271
ENSMUST00000057465	A530016L24Rik	79.80363593	39.7215634476196	-7.722627318	-6.45152734908781	0.829017909	0.85627419104388	-9.315392624	-7.53441761595404	1.22e-20	4.90519073980762e-14	7e-20	2.33626862789601e-13	-1.27109996891219
ENSMUST00000057481	Nup160	1514.573986	1139.22777946997	1.174147969	0.712428846730354	0.105654177	0.138382577369104	11.11312399	5.14825536765448	1.08e-28	2.62920391736739e-07	9.37e-28	7.29470808303506e-07	0.46171912226964607
ENSMUST00000057486	Ankrd46	747.6944413	667.645734359627	-0.11263423	-0.187933057322927	0.115818132	0.115954232780217	-0.972509472	-1.62075202273246	0.330797155	0.105070831666013	0.385825049	0.13713157839384	0.075298827322927
ENSMUST00000057488	Cd200r1	25.49437011	41.4055137281806	2.609678108	1.119826166644	0.492482249	0.433094542724098	5.29902979	2.58563906070132	1.16e-07	0.00971986554615969	3.03e-07	0.0155562474269047	1.4898519413560003
ENSMUST00000057497	Col26a1	377.8242036	303.853620249218	0.568169556	-1.02112050480268	0.182491572	0.164461704100136	3.113401616	-6.20886491715391	0.001849442	5.33686720399684e-10	0.003193088	1.85642843273266e-09	1.5892900608026799
ENSMUST00000057500	Rnf7	117.2142958	92.5201320090178	-0.221331504	-0.0179696892247517	0.231281376	0.234037727667711	-0.956979366	-0.0767811643183667	0.33857767	0.938797635194322	0.393931113	0.949432629472962	-0.2033618147752483
ENSMUST00000057502	H2-M10.4	0.0	0.0											
ENSMUST00000057503	Lamp5	22.93000122	9.67478151484686	-1.722131934	-1.51438279711558	0.489707349	0.694552990942781	-3.51665528	-2.18037042077951	0.000437021	0.0292300148917147	0.000813666	0.0430453277036406	-0.20774913688441998
ENSMUST00000057525	Trim3	597.5312524	603.086071521116	0.054324056	-0.135533819885632	0.137464331	0.172128190137215	0.395186556	-0.787400482033702	0.692705214	0.431047464663514	0.73579286	0.485234963104606	0.18985787588563202
ENSMUST00000057540	Zfp422	404.5660723	360.802441550668	0.532476889	0.107022263577968	0.1270234	0.137266413351652	4.191959019	0.779668244873537	2.77e-05	0.435586174840296	5.85e-05	0.489704153101188	0.425454625422032
